Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
n-TLaag7	current symbol	MGI:4413925	n-TLaag7	nuclear encoded tRNA leucine 7 (anticodon AAG)	tRNA gene
n-TLaag8	current symbol	MGI:4413926	n-TLaag8	nuclear encoded tRNA leucine 8 (anticodon AAG)	tRNA gene
n-TLcaa4	current symbol	MGI:4413927	n-TLcaa4	nuclear encoded tRNA leucine 4 (anticodon CAA)	tRNA gene
n-TLcaa1	current symbol	MGI:4413928	n-TLcaa1	nuclear encoded tRNA leucine 1 (anticodon CAA)	tRNA gene
n-TLcaa2	current symbol	MGI:4413929	n-TLcaa2	nuclear encoded tRNA leucine 2 (anticodon CAA)	tRNA gene
n-TLcaa3	current symbol	MGI:4413930	n-TLcaa3	nuclear encoded tRNA leucine 3 (anticodon CAA)	tRNA gene
n-TLcag1	current symbol	MGI:4413931	n-TLcag1	nuclear encoded tRNA leucine 1 (anticodon CAG)	tRNA gene
n-TLcag2	current symbol	MGI:4413932	n-TLcag2	nuclear encoded tRNA leucine 2 (anticodon CAG)	tRNA gene
n-TLcag3	current symbol	MGI:4413933	n-TLcag3	nuclear encoded tRNA leucine 3 (anticodon CAG)	tRNA gene
n-TLcag4	current symbol	MGI:4413934	n-TLcag4	nuclear encoded tRNA leucine 4 (anticodon CAG)	tRNA gene
n-TLcag5	current symbol	MGI:4413935	n-TLcag5	nuclear encoded tRNA leucine 5 (anticodon CAG)	tRNA gene
n-TLcag6	current symbol	MGI:4413936	n-TLcag6	nuclear encoded tRNA leucine 6 (anticodon CAG)	tRNA gene
n-TLcag7	current symbol	MGI:4413937	n-TLcag7	nuclear encoded tRNA leucine 7 (anticodon CAG)	tRNA gene
n-TLcag8	current symbol	MGI:4413938	n-TLcag8	nuclear encoded tRNA leucine 8 (anticodon CAG)	tRNA gene
n-TLcag9	current symbol	MGI:4413939	n-TLcag9	nuclear encoded tRNA leucine 9 (anticodon CAG)	tRNA gene
n-TLcag10	current symbol	MGI:4413940	n-TLcag10	nuclear encoded tRNA leucine 10 (anticodon CAG)	tRNA gene
n-TLtaa1	current symbol	MGI:4413941	n-TLtaa1	nuclear encoded tRNA leucine 1 (anticodon TAA)	tRNA gene
n-TLtaa2	current symbol	MGI:4413942	n-TLtaa2	nuclear encoded tRNA leucine 2 (anticodon TAA)	tRNA gene
n-TLtaa3	current symbol	MGI:4413943	n-TLtaa3	nuclear encoded tRNA leucine 3 (anticodon TAA)	tRNA gene
n-TLtaa4	current symbol	MGI:4413944	n-TLtaa4	nuclear encoded tRNA leucine 4 (anticodon TAA)	tRNA gene
n-TLtag1	current symbol	MGI:4413945	n-TLtag1	nuclear encoded tRNA leucine 1 (anticodon TAG)	tRNA gene
n-TLtag2	current symbol	MGI:4413946	n-TLtag2	nuclear encoded tRNA leucine 2 (anticodon TAG)	tRNA gene
n-TLtag3	current symbol	MGI:4413947	n-TLtag3	nuclear encoded tRNA leucine 3 (anticodon TAG)	tRNA gene
n-TKctt1	current symbol	MGI:4413948	n-TKctt1	nuclear encoded tRNA lysine 1 (anticodon CTT)	tRNA gene
n-TKctt2	current symbol	MGI:4413949	n-TKctt2	nuclear encoded tRNA lysine 2 (anticodon CTT)	tRNA gene
n-TKctt3	current symbol	MGI:4413950	n-TKctt3	nuclear encoded tRNA lysine 3 (anticodon CTT)	tRNA gene
n-TKctt4	current symbol	MGI:4413951	n-TKctt4	nuclear encoded tRNA lysine 4 (anticodon CTT)	tRNA gene
n-TKctt5	current symbol	MGI:4413952	n-TKctt5	nuclear encoded tRNA lysine 5 (anticodon CTT)	tRNA gene
n-TKctt6	current symbol	MGI:4413953	n-TKctt6	nuclear encoded tRNA lysine 6 (anticodon CTT)	tRNA gene
n-TKctt7	current symbol	MGI:4413954	n-TKctt7	nuclear encoded tRNA lysine 7 (anticodon CTT)	tRNA gene
n-TKctt8	current symbol	MGI:4413955	n-TKctt8	nuclear encoded tRNA lysine 8 (anticodon CTT)	tRNA gene
n-TKctt9	current symbol	MGI:4413956	n-TKctt9	nuclear encoded tRNA lysine 9 (anticodon CTT)	tRNA gene
n-TKctt10	current symbol	MGI:4413957	n-TKctt10	nuclear encoded tRNA lysine 10 (anticodon CTT)	tRNA gene
n-TKctt11	current symbol	MGI:4413958	n-TKctt11	nuclear encoded tRNA lysine 11 (anticodon CTT)	tRNA gene
n-TKctt12	current symbol	MGI:4413959	n-TKctt12	nuclear encoded tRNA lysine 12 (anticodon CTT)	tRNA gene
n-TKctt13	current symbol	MGI:4413960	n-TKctt13	nuclear encoded tRNA lysine 13 (anticodon CTT)	tRNA gene
n-TKctt14	current symbol	MGI:4413961	n-TKctt14	nuclear encoded tRNA lysine 14 (anticodon CTT)	tRNA gene
n-TKctt15	current symbol	MGI:4413962	n-TKctt15	nuclear encoded tRNA lysine 15 (anticodon CTT)	tRNA gene
n-TKctt16	current symbol	MGI:4413963	n-TKctt16	nuclear encoded tRNA lysine 16 (anticodon CTT)	tRNA gene
n-TKctt17	current symbol	MGI:4413964	n-TKctt17	nuclear encoded tRNA lysine 17 (anticodon CTT)	tRNA gene
n-TKctt18	current symbol	MGI:4413965	n-TKctt18	nuclear encoded tRNA lysine 18 (anticodon CTT)	tRNA gene
n-TKctt19	current symbol	MGI:4413966	n-TKctt19	nuclear encoded tRNA lysine 19 (anticodon CTT)	tRNA gene
n-TKctt20	current symbol	MGI:4413967	n-TKctt20	nuclear encoded tRNA lysine 20 (anticodon TTT)	tRNA gene
n-TKctt21	current symbol	MGI:4413968	n-TKctt21	nuclear encoded tRNA lysine 21 (anticodon TTT)	tRNA gene
n-TKttt22	current symbol	MGI:4413969	n-TKttt22	nuclear encoded tRNA lysine 22 (anticodon TTT)	tRNA gene
n-TKttt23	current symbol	MGI:4413970	n-TKttt23	nuclear encoded tRNA lysine 23 (anticodon TTT)	tRNA gene
n-TKctt24	current symbol	MGI:4413971	n-TKctt24	nuclear encoded tRNA lysine 24 (anticodon TTT)	tRNA gene
n-TKctt25	current symbol	MGI:4413972	n-TKctt25	nuclear encoded tRNA lysine 25 (anticodon TTT)	tRNA gene
n-TKctt26	current symbol	MGI:4413973	n-TKctt26	nuclear encoded tRNA lysine 26 (anticodon TTT)	tRNA gene
n-TKctt27	current symbol	MGI:4413974	n-TKctt27	nuclear encoded tRNA lysine 27 (anticodon TTT)	tRNA gene
n-TKctt28	current symbol	MGI:4413975	n-TKctt28	nuclear encoded tRNA lysine 28 (anticodon TTT)	tRNA gene
n-TKctt29	current symbol	MGI:4413976	n-TKctt29	nuclear encoded tRNA lysine 29 (anticodon TTT)	tRNA gene
n-TKctt30	current symbol	MGI:4413977	n-TKctt30	nuclear encoded tRNA lysine 30 (anticodon TTT)	tRNA gene
n-TMcat1	current symbol	MGI:4413978	n-TMcat1	nuclear encoded tRNA methionine 1 (anticodon CAT)	tRNA gene
n-TMcat2	current symbol	MGI:4413979	n-TMcat2	nuclear encoded tRNA methionine 2 (anticodon CAT)	tRNA gene
n-TMcat3	current symbol	MGI:4413980	n-TMcat3	nuclear encoded tRNA methionine 3 (anticodon CAT)	tRNA gene
n-TMcat4	current symbol	MGI:4413981	n-TMcat4	nuclear encoded tRNA methionine 4 (anticodon CAT)	tRNA gene
n-TMcat5	current symbol	MGI:4413982	n-TMcat5	nuclear encoded tRNA methionine 5 (anticodon CAT)	tRNA gene
n-TMcat6	current symbol	MGI:4413983	n-TMcat6	nuclear encoded tRNA methionine 6 (anticodon CAT)	tRNA gene
n-TMcat7	current symbol	MGI:4413984	n-TMcat7	nuclear encoded tRNA methionine 7 (anticodon CAT)	tRNA gene
n-TMcat8	current symbol	MGI:4413985	n-TMcat8	nuclear encoded tRNA methionine 8 (anticodon CAT)	tRNA gene
n-TMcat9	current symbol	MGI:4413986	n-TMcat9	nuclear encoded tRNA methionine 9 (anticodon CAT)	tRNA gene
n-TMcat10	current symbol	MGI:4413987	n-TMcat10	nuclear encoded tRNA methionine 10 (anticodon CAT)	tRNA gene
n-TMcat11	current symbol	MGI:4413988	n-TMcat11	nuclear encoded tRNA methionine 11 (anticodon CAT)	tRNA gene
n-TMcat12	current symbol	MGI:4413989	n-TMcat12	nuclear encoded tRNA methionine 12 (anticodon CAT)	tRNA gene
n-TMcat13	current symbol	MGI:4413990	n-TMcat13	nuclear encoded tRNA methionine 13 (anticodon CAT)	tRNA gene
n-TMcat14	current symbol	MGI:4413991	n-TMcat14	nuclear encoded tRNA methionine 14 (anticodon CAT)	tRNA gene
n-TMcat15	current symbol	MGI:4413992	n-TMcat15	nuclear encoded tRNA methionine 15 (anticodon CAT)	tRNA gene
n-TMcat16	current symbol	MGI:4413993	n-TMcat16	nuclear encoded tRNA methionine 16 (anticodon CAT)	tRNA gene
n-TMcat17	current symbol	MGI:4413994	n-TMcat17	nuclear encoded tRNA methionine 17 (anticodon CAT)	tRNA gene
n-TMcat18	current symbol	MGI:4413995	n-TMcat18	nuclear encoded tRNA methionine 18 (anticodon CAT)	tRNA gene
n-TFgaa1	current symbol	MGI:4413996	n-TFgaa1	nuclear encoded tRNA pheylalanine 1 (anticodon GAA)	tRNA gene
n-TFgaa2	current symbol	MGI:4413997	n-TFgaa2	nuclear encoded tRNA pheylalanine 2 (anticodon GAA)	tRNA gene
n-TFgaa3	current symbol	MGI:4413998	n-TFgaa3	nuclear encoded tRNA pheylalanine 3 (anticodon GAA)	tRNA gene
n-TFgaa4	current symbol	MGI:4413999	n-TFgaa4	nuclear encoded tRNA pheylalanine 4 (anticodon GAA)	tRNA gene
n-TFgaa5	current symbol	MGI:4414000	n-TFgaa5	nuclear encoded tRNA pheylalanine 5 (anticodon GAA)	tRNA gene
n-TFgaa6	current symbol	MGI:4414001	n-TFgaa6	nuclear encoded tRNA pheylalanine 6 (anticodon GAA)	tRNA gene
n-TFgaa7	current symbol	MGI:4414002	n-TFgaa7	nuclear encoded tRNA pheylalanine 7 (anticodon GAA)	tRNA gene
n-TPagg1	current symbol	MGI:4414003	n-TPagg1	nuclear encoded tRNA proline 1 (anticodon AGG)	tRNA gene
n-TPagg2	current symbol	MGI:4414004	n-TPagg2	nuclear encoded tRNA proline 2 (anticodon AGG)	tRNA gene
n-TPagg3	current symbol	MGI:4414005	n-TPagg3	nuclear encoded tRNA proline 3 (anticodon AGG)	tRNA gene
n-TPagg4	current symbol	MGI:4414006	n-TPagg4	nuclear encoded tRNA proline 4 (anticodon AGG)	tRNA gene
n-TPagg5	current symbol	MGI:4414007	n-TPagg5	nuclear encoded tRNA proline 5 (anticodon AGG)	tRNA gene
n-TPagg6	current symbol	MGI:4414008	n-TPagg6	nuclear encoded tRNA proline 6 (anticodon AGG)	tRNA gene
n-TPagg7	current symbol	MGI:4414009	n-TPagg7	nuclear encoded tRNA proline 7 (anticodon AGG)	tRNA gene
n-TPcgg2	current symbol	MGI:4414010	n-TPcgg2	nuclear encoded tRNA proline 2 (anticodon CGG)	tRNA gene
n-TPcgg3	current symbol	MGI:4414011	n-TPcgg3	nuclear encoded tRNA proline 3 (anticodon CGG)	tRNA gene
n-TPcgg1	current symbol	MGI:4414012	n-TPcgg1	nuclear encoded tRNA proline 1 (anticodon CGG)	tRNA gene
n-TPtgg1	current symbol	MGI:4414013	n-TPtgg1	nuclear encoded tRNA proline 1 (anticodon TGG)	tRNA gene
n-TPtgg2	current symbol	MGI:4414014	n-TPtgg2	nuclear encoded tRNA proline 2 (anticodon TGG)	tRNA gene
n-TPtgg3	current symbol	MGI:4414015	n-TPtgg3	nuclear encoded tRNA proline 3 (anticodon TGG)	tRNA gene
n-TPtgg4	current symbol	MGI:4414016	n-TPtgg4	nuclear encoded tRNA proline 4 (anticodon TGG)	tRNA gene
n-TPtgg5	current symbol	MGI:4414017	n-TPtgg5	nuclear encoded tRNA proline 5 (anticodon TGG)	tRNA gene
n-TPtgg6	current symbol	MGI:4414018	n-TPtgg6	nuclear encoded tRNA proline 6 (anticodon TGG)	tRNA gene
n-TPtgg7	current symbol	MGI:4414019	n-TPtgg7	nuclear encoded tRNA proline 7 (anticodon TGG)	tRNA gene
n-TPtgg8	current symbol	MGI:4414020	n-TPtgg8	nuclear encoded tRNA proline 8 (anticodon TGG)	tRNA gene
n-TUtca1	current symbol	MGI:4414021	n-TUtca1	nuclear encoded tRNA selenocysteine 1 (anticodon TCA)	tRNA gene
n-TSaga3	current symbol	MGI:4414023	n-TSaga3	nuclear encoded tRNA serine 3 (anticodon AGA)	tRNA gene
n-TSaga4	current symbol	MGI:4414024	n-TSaga4	nuclear encoded tRNA serine 4 (anticodon AGA)	tRNA gene
n-TSaga5	current symbol	MGI:4414025	n-TSaga5	nuclear encoded tRNA serine 5 (anticodon AGA)	tRNA gene
n-TSaga6	current symbol	MGI:4414026	n-TSaga6	nuclear encoded tRNA serine 6 (anticodon AGA)	tRNA gene
n-TSaga7	current symbol	MGI:4414027	n-TSaga7	nuclear encoded tRNA serine 7 (anticodon AGA)	tRNA gene
n-TSaga8	current symbol	MGI:4414028	n-TSaga8	nuclear encoded tRNA serine 8 (anticodon AGA)	tRNA gene
n-TSaga9	current symbol	MGI:4414029	n-TSaga9	nuclear encoded tRNA serine 9 (anticodon AGA)	tRNA gene
n-TSaga1	current symbol	MGI:4414030	n-TSaga1	nuclear encoded tRNA serine 1 (anticodon AGA)	tRNA gene
n-TSaga2	current symbol	MGI:4414031	n-TSaga2	nuclear encoded tRNA serine 2 (anticodon AGA)	tRNA gene
n-TScga1	current symbol	MGI:4414032	n-TScga1	nuclear encoded tRNA serine 1 (anticodon CGA)	tRNA gene
n-TScga2	current symbol	MGI:4414033	n-TScga2	nuclear encoded tRNA serine 2 (anticodon CGA)	tRNA gene
n-TScga3	current symbol	MGI:4414034	n-TScga3	nuclear encoded tRNA serine 14 (anticodon CGA)	tRNA gene
n-TSgct1	current symbol	MGI:4414035	n-TSgct1	nuclear encoded tRNA serine 1 (anticodon GCT)	tRNA gene
n-TSgct2	current symbol	MGI:4414036	n-TSgct2	nuclear encoded tRNA serine 2 (anticodon GCT)	tRNA gene
n-TSgct3	current symbol	MGI:4414037	n-TSgct3	nuclear encoded tRNA serine 3 (anticodon GCT)	tRNA gene
n-TSgct4	current symbol	MGI:4414038	n-TSgct4	nuclear encoded tRNA serine 4 (anticodon GCT)	tRNA gene
n-TSgct5	current symbol	MGI:4414039	n-TSgct5	nuclear encoded tRNA serine 5 (anticodon GCT)	tRNA gene
n-TSgct6	current symbol	MGI:4414040	n-TSgct6	nuclear encoded tRNA serine 6 (anticodon GCT)	tRNA gene
n-TSgct7	current symbol	MGI:4414041	n-TSgct7	nuclear encoded tRNA serine 7 (anticodon GCT)	tRNA gene
n-TSgct8	current symbol	MGI:4414042	n-TSgct8	nuclear encoded tRNA serine 8 (anticodon GCT)	tRNA gene
n-TSgga1	current symbol	MGI:4414043	n-TSgga1	nuclear encoded tRNA serine 1 (anticodon GGA)	tRNA gene
n-TStga1	current symbol	MGI:4414044	n-TStga1	nuclear encoded tRNA serine 1 (anticodon TGA)	tRNA gene
n-TStga2	current symbol	MGI:4414045	n-TStga2	nuclear encoded tRNA serine 2 (anticodon TGA)	tRNA gene
n-TStga3	current symbol	MGI:4414046	n-TStga3	nuclear encoded tRNA serine 3 (anticodon TGA)	tRNA gene
n-Tsta1	current symbol	MGI:4414047	n-Tsta1	nuclear encoded tRNA suppressor ta1 (anticodon TTA)	tRNA gene
n-TTagt1	current symbol	MGI:4414048	n-TTagt1	nuclear encoded tRNA threonine 1 (anticodon AGT)	tRNA gene
n-TTagt2	current symbol	MGI:4414049	n-TTagt2	nuclear encoded tRNA threonine 2 (anticodon AGT)	tRNA gene
n-TTagt3	current symbol	MGI:4414050	n-TTagt3	nuclear encoded tRNA threonine 3 (anticodon AGT)	tRNA gene
n-TTagt4	current symbol	MGI:4414051	n-TTagt4	nuclear encoded tRNA threonine 4 (anticodon AGT)	tRNA gene
n-TTagt5	current symbol	MGI:4414052	n-TTagt5	nuclear encoded tRNA threonine 5 (anticodon AGT)	tRNA gene
n-TTagt6	current symbol	MGI:4414053	n-TTagt6	nuclear encoded tRNA threonine 6 (anticodon AGT)	tRNA gene
n-TTagt7	current symbol	MGI:4414054	n-TTagt7	nuclear encoded tRNA threonine 7 (anticodon AGT)	tRNA gene
n-TTagt8	current symbol	MGI:4414055	n-TTagt8	nuclear encoded tRNA threonine 8 (anticodon AGT)	tRNA gene
n-TTagt9	current symbol	MGI:4414056	n-TTagt9	nuclear encoded tRNA threonine 9 (anticodon AGT)	tRNA gene
n-TTcgt1	current symbol	MGI:4414057	n-TTcgt1	nuclear encoded tRNA threonine 1 (anticodon CGT)	tRNA gene
n-TTcgt2	current symbol	MGI:4414058	n-TTcgt2	nuclear encoded tRNA threonine 2 (anticodon CGT)	tRNA gene
n-TTcgt3	current symbol	MGI:4414059	n-TTcgt3	nuclear encoded tRNA threonine 3 (anticodon CGT)	tRNA gene
n-TTcgt4	current symbol	MGI:4414060	n-TTcgt4	nuclear encoded tRNA threonine 4 (anticodon CGT)	tRNA gene
n-TTcgt5	current symbol	MGI:4414061	n-TTcgt5	nuclear encoded tRNA threonine 5 (anticodon CGT)	tRNA gene
n-TTtgt1	current symbol	MGI:4414062	n-TTtgt1	nuclear encoded tRNA threonine 1 (anticodon TGT)	tRNA gene
n-TTtgt2	current symbol	MGI:4414063	n-TTtgt2	nuclear encoded tRNA threonine 2 (anticodon TGT)	tRNA gene
n-TTtgt3	current symbol	MGI:4414064	n-TTtgt3	nuclear encoded tRNA threonine 3 (anticodon TGT)	tRNA gene
n-TTtgt4	current symbol	MGI:4414065	n-TTtgt4	nuclear encoded tRNA threonine 4 (anticodon TGT)	tRNA gene
n-TWcca1	current symbol	MGI:4414066	n-TWcca1	nuclear encoded tRNA trytophan 1 (anticodon CCA)	tRNA gene
n-TWcca2	current symbol	MGI:4414067	n-TWcca2	nuclear encoded tRNA trytophan 2 (anticodon CCA)	tRNA gene
n-TWcca3	current symbol	MGI:4414068	n-TWcca3	nuclear encoded tRNA trytophan 3 (anticodon CCA)	tRNA gene
n-TWcca4	current symbol	MGI:4414069	n-TWcca4	nuclear encoded tRNA trytophan 4 (anticodon CCA)	tRNA gene
n-TWcca5	current symbol	MGI:4414070	n-TWcca5	nuclear encoded tRNA trytophan 5 (anticodon CCA)	tRNA gene
n-TWcca6	current symbol	MGI:4414071	n-TWcca6	nuclear encoded tRNA trytophan 6 (anticodon CCA)	tRNA gene
n-TWcca7	current symbol	MGI:4414072	n-TWcca7	nuclear encoded tRNA trytophan 7 (anticodon CCA)	tRNA gene
n-TWcca8	current symbol	MGI:4414073	n-TWcca8	nuclear encoded tRNA trytophan 8 (anticodon CCA)	tRNA gene
n-TYgta1	current symbol	MGI:4414074	n-TYgta1	nuclear encoded tRNA tyrosine 1 (anticodon GTA)	tRNA gene
n-TYgta2	current symbol	MGI:4414075	n-TYgta2	nuclear encoded tRNA tyrosine 2 (anticodon GTA)	tRNA gene
n-TYgta3	current symbol	MGI:4414076	n-TYgta3	nuclear encoded tRNA tyrosine 3 (anticodon GTA)	tRNA gene
n-TYgta4	current symbol	MGI:4414077	n-TYgta4	nuclear encoded tRNA tyrosine 4 (anticodon GTA)	tRNA gene
n-TYgta5	current symbol	MGI:4414078	n-TYgta5	nuclear encoded tRNA tyrosine 5 (anticodon GTA)	tRNA gene
n-TYgta6	current symbol	MGI:4414079	n-TYgta6	nuclear encoded tRNA tyrosine 6 (anticodon GTA)	tRNA gene
n-TYgta7	current symbol	MGI:4414080	n-TYgta7	nuclear encoded tRNA tyrosine 7 (anticodon GTA)	tRNA gene
n-TYgta8	current symbol	MGI:4414081	n-TYgta8	nuclear encoded tRNA tyrosine 8 (anticodon GTA)	tRNA gene
n-TYgta9	current symbol	MGI:4414082	n-TYgta9	nuclear encoded tRNA tyrosine 9 (anticodon GTA)	tRNA gene
n-TYgta10	current symbol	MGI:4414083	n-TYgta10	nuclear encoded tRNA tyrosine 10 (anticodon GTA)	tRNA gene
n-TVaac1	current symbol	MGI:4414084	n-TVaac1	nuclear encoded tRNA valine 1 (anticodon AAC)	tRNA gene
n-TVaac2	current symbol	MGI:4414085	n-TVaac2	nuclear encoded tRNA valine 2 (anticodon AAC)	tRNA gene
n-TVaac3	current symbol	MGI:4414086	n-TVaac3	nuclear encoded tRNA valine 3 (anticodon AAC)	tRNA gene
n-TVaac4	current symbol	MGI:4414087	n-TVaac4	nuclear encoded tRNA valine 4 (anticodon AAC)	tRNA gene
n-TVaac5	current symbol	MGI:4414088	n-TVaac5	nuclear encoded tRNA valine 5 (anticodon AAC)	tRNA gene
n-TVaac6	current symbol	MGI:4414089	n-TVaac6	nuclear encoded tRNA valine 6 (anticodon AAC)	tRNA gene
n-TVaac7	current symbol	MGI:4414090	n-TVaac7	nuclear encoded tRNA valine 7 (anticodon AAC)	tRNA gene
n-TVaac8	current symbol	MGI:4414091	n-TVaac8	nuclear encoded tRNA valine 8 (anticodon AAC)	tRNA gene
n-TVcac1	current symbol	MGI:4414092	n-TVcac1	nuclear encoded tRNA valine 1 (anticodon CAC)	tRNA gene
n-TVcac2	current symbol	MGI:4414093	n-TVcac2	nuclear encoded tRNA valine 2 (anticodon CAC)	tRNA gene
n-TVcac3	current symbol	MGI:4414094	n-TVcac3	nuclear encoded tRNA valine 3 (anticodon CAC)	tRNA gene
n-TVcac4	current symbol	MGI:4414095	n-TVcac4	nuclear encoded tRNA valine 4 (anticodon CAC)	tRNA gene
n-TVcac5	current symbol	MGI:4414096	n-TVcac5	nuclear encoded tRNA valine 5 (anticodon CAC)	tRNA gene
n-TVcac6	current symbol	MGI:4414097	n-TVcac6	nuclear encoded tRNA valine 6 (anticodon CAC)	tRNA gene
n-TVcac7	current symbol	MGI:4414098	n-TVcac7	nuclear encoded tRNA valine 7 (anticodon CAC)	tRNA gene
n-TVcac8	current symbol	MGI:4414099	n-TVcac8	nuclear encoded tRNA valine 8 (anticodon CAC)	tRNA gene
n-TVcac9	current symbol	MGI:4414100	n-TVcac9	nuclear encoded tRNA valine 9 (anticodon CAC)	tRNA gene
n-TVcac10	current symbol	MGI:4414101	n-TVcac10	nuclear encoded tRNA valine 10 (anticodon CAC)	tRNA gene
n-TVcac11	current symbol	MGI:4414102	n-TVcac11	nuclear encoded tRNA valine 11 (anticodon CAC)	tRNA gene
n-TVgac1	current symbol	MGI:4414103	n-TVgac1	nuclear encoded tRNA valine 1 (anticodon GAC)	tRNA gene
n-TVtac1	current symbol	MGI:4414104	n-TVtac1	nuclear encoded tRNA valine 1 (anticodon TAC)	tRNA gene
n-TVtac2	current symbol	MGI:4414105	n-TVtac2	nuclear encoded tRNA valine 2 (anticodon TAC)	tRNA gene
n-TVtac3	current symbol	MGI:4414106	n-TVtac3	nuclear encoded tRNA valine 3 (anticodon TAC)	tRNA gene
Gm16536	current symbol	MGI:4414956	Gm16536	predicted gene 16536	lncRNA gene
Gm16537	current symbol	MGI:4414957	Gm16537	predicted gene 16537	lncRNA gene
Gm16538	current symbol	MGI:4414958	Gm16538	predicted gene 16538	lncRNA gene
Gm16540	current symbol	MGI:4414960	Gm16540	predicted gene 16540	lncRNA gene
Gm16541	current symbol	MGI:4414961	Gm16541	predicted gene 16541	lncRNA gene
Fhitos	current symbol	MGI:4414962	Fhitos	fragile histidine triad gene, opposite strand	antisense lncRNA gene
Gm16548	current symbol	MGI:4414968	Gm16548	predicted gene 16548	lncRNA gene
Gm16549	current symbol	MGI:4414969	Gm16549	predicted gene 16549	lncRNA gene
Gm16552	current symbol	MGI:4414972	Gm16552	predicted gene 16552	lncRNA gene
Gm16553	current symbol	MGI:4414973	Gm16553	predicted gene 16553	lncRNA gene
Gm16554	current symbol	MGI:4414974	Gm16554	predicted gene 16554	lncRNA gene
Gm16555	current symbol	MGI:4414975	Gm16555	predicted gene 16555	lncRNA gene
Gm16556	current symbol	MGI:4414976	Gm16556	predicted gene 16556	lncRNA gene
Gm16559	current symbol	MGI:4414979	Gm16559	predicted gene 16559	lncRNA gene
Gm16564	current symbol	MGI:4414984	Gm16564	predicted gene 16564	lncRNA gene
Gm16565	current symbol	MGI:4414985	Gm16565	predicted gene 16565	lncRNA gene
Gm16567	current symbol	MGI:4414987	Gm16567	predicted gene 16567	lncRNA gene
Gm16568	current symbol	MGI:4414988	Gm16568	predicted gene 16568	lncRNA gene
Gm16572	current symbol	MGI:4414992	Gm16572	predicted gene 16572	lncRNA gene
Gm16573	current symbol	MGI:4414993	Gm16573	predicted gene 16573	lncRNA gene
Gm16575	current symbol	MGI:4414995	Gm16575	predicted gene 16575	lncRNA gene
Gm16576	current symbol	MGI:4414996	Gm16576	predicted gene 16576	lncRNA gene
Gm16577	current symbol	MGI:4414997	Gm16577	predicted gene 16577	lncRNA gene
Gm16578	current symbol	MGI:4414998	Gm16578	predicted gene 16578	lncRNA gene
Gm16579	current symbol	MGI:4414999	Gm16579	predicted gene 16579	lncRNA gene
Gm16582	current symbol	MGI:4415002	Gm16582	predicted gene 16582	lncRNA gene
Far2os1	current symbol	MGI:4415003	Far2os1	fatty acyl CoA reductase 2, opposite strand 1	antisense lncRNA gene
Gm16586	current symbol	MGI:4415006	Gm16586	predicted gene 16586	antisense lncRNA gene
Gm16587	current symbol	MGI:4415007	Gm16587	predicted gene 16587	lncRNA gene
Vmn1r196	current symbol	MGI:4438447	Vmn1r196	vomeronasal 1 receptor 196	protein coding gene
Vmn1r221	current symbol	MGI:4438449	Vmn1r221	vomeronasal 1 receptor 221	protein coding gene
Traj52	current symbol	MGI:4439697	Traj52	T cell receptor alpha joining 52	gene segment
Mir3072	current symbol	MGI:4441432	Mir3072	microRNA 3072	miRNA gene
Mir3099	current symbol	MGI:4441433	Mir3099	microRNA 3099	miRNA gene
Mir1247	current symbol	MGI:4834215	Mir1247	microRNA 1247	miRNA gene
Mir3068	current symbol	MGI:4834241	Mir3068	microRNA 3068	miRNA gene
Mir466m	current symbol	MGI:4834277	Mir466m	microRNA 466m	miRNA gene
Mir669a-4	current symbol	MGI:4834281	Mir669a-4	microRNA 669a-4	miRNA gene
Mir669a-5	current symbol	MGI:4834282	Mir669a-5	microRNA 669a-5	miRNA gene
Mir669a-6	current symbol	MGI:4834283	Mir669a-6	microRNA 669a-6	miRNA gene
Mir669a-7	current symbol	MGI:4834286	Mir669a-7	microRNA 669a-7	miRNA gene
Mir669a-8	current symbol	MGI:4834288	Mir669a-8	microRNA 669a-8	miRNA gene
Mir669a-9	current symbol	MGI:4834290	Mir669a-9	microRNA 4669a-9	miRNA gene
Mir669a-10	current symbol	MGI:4834293	Mir669a-10	microRNA 669a-10	miRNA gene
Mir467a-9	current symbol	MGI:4834294	Mir467a-9	microRNA 467a-9	miRNA gene
Mir467a-10	current symbol	MGI:4834296	Mir467a-10	microRNA 467a-10	miRNA gene
Mir3092	current symbol	MGI:4834306	Mir3092	microRNA 3092	miRNA gene
Mir3096	current symbol	MGI:4834311	Mir3096	microRNA 3096	miRNA gene
Mir374c	current symbol	MGI:4834330	Mir374c	microRNA 374c	miRNA gene
Dmrt1i	current symbol	MGI:4887388	Dmrt1i	Dmrt1 interacting ncRNA	lncRNA gene
Dthd1	current symbol	MGI:4937018	Dthd1	death domain containing 1	protein coding gene
Itln6	current symbol	MGI:4943971	Itln6	intelectin 6	protein coding gene
Mir3473b	current symbol	MGI:4950388	Mir3473b	microRNA 3473b	miRNA gene
Mir3473c	current symbol	MGI:4950389	Mir3473c	microRNA 3473c	miRNA gene
Mir378b	current symbol	MGI:4950393	Mir378b	microRNA 378b	miRNA gene
Mir3960	current symbol	MGI:4950394	Mir3960	microRNA 3960	miRNA gene
Mir3968	current symbol	MGI:4950407	Mir3968	microRNA 3968	miRNA gene
Mir5099	current symbol	MGI:4950417	Mir5099	microRNA 5099	miRNA gene
