#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0265991	FBgn0265991	Z band alternatively spliced PDZ-motif protein 52	Zasp52
FBgn0035917	FBgn0035917	Z band alternatively spliced PDZ-motif protein 66	Zasp66
FBgn0036044	FBgn0036044	Z band alternatively spliced PDZ-motif protein 67	Zasp67
FBgn0036668	FBgn0036668	Zinc finger CCHC-type containing 7	Zcchc7
FBgn0085478	FBgn0085478	Zinc finger DHHC-type containing 8	Zdhhc8
FBgn0021875	FBgn0021875	Zinc finger protein RP-8	Zfrp8
FBgn0037446	FBgn0037446	Zinc-finger protein	Zif
FBgn0039902	FBgn0039902	Zinc/iron regulated transporter-related protein 102B	Zip102B
FBgn0033096	FBgn0033096	Zinc/iron regulated transporter-related protein 42C.1	Zip42C.1
FBgn0033097	FBgn0033097	Zinc/iron regulated transporter-related protein 42C.2	Zip42C.2
FBgn0033665	FBgn0033665	Zinc/iron regulated transporter-related protein 48C	Zip48C
FBgn0036461	FBgn0036461	Zinc/iron regulated transporter-related protein 71B	Zip71B
FBgn0038312	FBgn0038312	Zinc/iron regulated transporter-related protein 88E	Zip88E
FBgn0038412	FBgn0038412	Zinc/iron regulated transporter-related protein 89B	Zip89B
FBgn0039714	FBgn0039714	Zinc/iron regulated transporter-related protein 99C	Zip99C
FBgn0031216	FBgn0031216	Zizimin-related	Zir
FBgn0260486	FBgn0260486	Zizimin	Ziz
FBgn0266709	FBgn0266709	Zinc finger MYND-type containing 10	Zmynd10
FBgn0039863	FBgn0039863	Zinc finger MYND-type containing 8	Zmynd8
FBgn0263603	FBgn0263603	Zinc-finger protein at 72D	Zn72D
FBgn0051860	FBgn0051860	Zinc transporter 33D	ZnT33D
FBgn0028516	FBgn0028516	Zinc transporter 35C	ZnT35C
FBgn0025693	FBgn0025693	Zinc transporter 41F	ZnT41F
FBgn0033762	FBgn0033762	Zinc transporter 49B	ZnT49B
FBgn0035432	FBgn0035432	Zinc transporter 63C	ZnT63C
FBgn0037000	FBgn0037000	Zinc transporter 77C	ZnT77C
FBgn0037875	FBgn0037875	Zinc transporter 86D	ZnT86D
FBgn0030096	FBgn0030096	Zpr1	Zpr1
FBgn0004057	FBgn0004057	Zwischenferment	Zw
FBgn0004643	FBgn0004643	Zeste-white 10	Zw10
FBgn0061476	FBgn0061476	Zwilch	Zwilch
FBgn0011642	FBgn0011642	Zyxin	Zyx
FBgn0000008	FBgn0000008	arc	a
FBgn0011293	FBgn0011293	antennal protein 10	a10
FBgn0011294	FBgn0011294	antennal protein 5	a5
FBgn0023130	FBgn0023130	a6	a6
FBgn0261854	FBgn0261854	atypical protein kinase C	aPKC
FBgn0023129	FBgn0023129	astray	aay
FBgn0264442	FBgn0264442	abrupt	ab
FBgn0000013	FBgn0000013	abdominal	abd
FBgn0000014	FBgn0000014	abdominal A	abd-A
FBgn0004963	FBgn0004963	ambiguous	abg
FBgn0000018	FBgn0000018	abnormal oocyte	abo
FBgn0017450	FBgn0017450	about face	abof
FBgn0015331	FBgn0015331	abstrakt	abs
FBgn0067854	FBgn0067854	abruzzi	abz
FBgn0000022	FBgn0000022	achaete	ac
FBgn0024268	FBgn0024268	auditory courtship defective 5D10	acd(2)5D10
FBgn0024267	FBgn0024267	auditory courtship defective 5E8	acd(2)5E8
FBgn0024266	FBgn0024266	auditory courtship defective 5F3	acd(2)5F3
FBgn0024265	FBgn0024265	auditory courtship defective 5G23	acd(2)5G23
FBgn0024264	FBgn0024264	auditory courtship defective 5L3	acd(2)5L3
FBgn0024263	FBgn0024263	auditory courtship defective 5M38	acd(2)5M38
FBgn0024262	FBgn0024262	auditory courtship defective 5M7	acd(2)5M7
FBgn0024261	FBgn0024261	auditory courtship defective 5M8	acd(2)5M8
FBgn0024260	FBgn0024260	auditory courtship defective 5N15	acd(2)5N15
FBgn0024259	FBgn0024259	auditory courtship defective 5N17	acd(2)5N17
FBgn0024258	FBgn0024258	auditory courtship defective 5N18	acd(2)5N18
FBgn0024257	FBgn0024257	auditory courtship defective 5N29	acd(2)5N29
FBgn0024256	FBgn0024256	auditory courtship defective 5N30	acd(2)5N30
FBgn0033749	FBgn0033749	achintya	achi
FBgn0000025	FBgn0000025	abnormal chemosensory jump 1	acj1
FBgn0000026	FBgn0000026	abnormal chemosensory jump 2	acj2
FBgn0000027	FBgn0000027	abnormal chemosensory jump 3	acj3
FBgn0013382	FBgn0013382	abnormal-chemosensory-jump-4	acj4
FBgn0000028	FBgn0000028	abnormal chemosensory jump 6	acj6
FBgn0013383	FBgn0013383	abnormal-chemosensory-jump-7	acj7
FBgn0013384	FBgn0013384	abnormal-chemosensory-jump-8	acj8
FBgn0013385	FBgn0013385	abnormal-chemosensory-jump-9	acj9
FBgn0035300	FBgn0035300	arcus	acs
FBgn0011561	FBgn0011561	all discs missing	adm
FBgn0004969	FBgn0004969	adolescent	ado
FBgn0000057	FBgn0000057	adipose	adp
FBgn0026309	FBgn0026309	adrift	aft
FBgn0000059	FBgn0000059	agametic	ag
FBgn0026308	FBgn0026308	antenno-glial expressed	agee
FBgn0041171	FBgn0041171	archipelago	ago
FBgn0024912	FBgn0024912	O-6-alkylguanine-DNA alkyltransferase	agt
FBgn0084556	FBgn0084556	angsthase	aha
FBgn0036754	FBgn0036754	aramis	ais
FBgn0082598	FBgn0082598	akirin	akirin
FBgn0000061	FBgn0000061	aristaless	al
FBgn0000062	FBgn0000062	alberich	alb
FBgn0260972	FBgn0260972	alicorn	alc
FBgn0020609	FBgn0020609	aloof	alf
FBgn0069299	FBgn0069299	alice	ali
FBgn0013746	FBgn0013746	alien	alien
FBgn0033558	FBgn0033558	alkaliphile	alka
FBgn0035179	FBgn0035179	allnighter	aln
FBgn0086361	FBgn0086361	alphabet	alph
FBgn0010215	FBgn0010215	alpha Catenin	alpha-Cat
FBgn0029105	FBgn0029105	alpha-catenin related	alpha-Catr
FBgn0015568	FBgn0015568	alpha-Esterase-1	alpha-Est1
FBgn0015569	FBgn0015569	alpha-Esterase-10	alpha-Est10
FBgn0015570	FBgn0015570	alpha-Esterase-2	alpha-Est2
FBgn0015571	FBgn0015571	alpha-Esterase-3	alpha-Est3
FBgn0015572	FBgn0015572	alpha-Esterase-4	alpha-Est4
FBgn0261393	FBgn0261393	alpha-Esterase-5	alpha-Est5
FBgn0015574	FBgn0015574	alpha-Esterase-6	alpha-Est6
FBgn0015575	FBgn0015575	alpha-Esterase-7	alpha-Est7
FBgn0015576	FBgn0015576	alpha-Esterase-8	alpha-Est8
FBgn0015577	FBgn0015577	alpha-Esterase-9	alpha-Est9
FBgn0011740	FBgn0011740	alpha-Mannosidase class II a	alpha-Man-IIa
FBgn0026616	FBgn0026616	alpha-Mannosidase class II b	alpha-Man-IIb
FBgn0259170	FBgn0259170	alpha-Mannosidase class I a	alpha-Man-Ia
FBgn0039634	FBgn0039634	alpha-Mannosidase class I b	alpha-Man-Ib
FBgn0051202	FBgn0051202	alpha-Mannosidase class I c	alpha-Man-Ic
FBgn0030007	FBgn0030007	Phenylalanyl-tRNA synthetase, alpha-subunit	alpha-PheRS
FBgn0250789	FBgn0250789	alpha Spectrin	alpha-Spec
FBgn0031491	FBgn0031491	alpha1,4-galactosyltransferase 1	alpha4GT1
FBgn0039378	FBgn0039378	alpha1,4-galactosyltransferase 2	alpha4GT2
FBgn0025725	FBgn0025725	Coat Protein (coatomer) alpha	alphaCOP
FBgn0035657	FBgn0035657	alpha Karyopherin-4	alphaKap4
FBgn0250791	FBgn0250791	alpha Soluble NSF attachment protein	alphaSnap
FBgn0003863	FBgn0003863	alphaTrypsin	alphaTry
FBgn0087040	FBgn0087040	alpha-Tubulin at 67C	alphaTub67C
FBgn0003884	FBgn0003884	alpha-Tubulin at 84B	alphaTub84B
FBgn0003885	FBgn0003885	alpha-Tubulin at 84D	alphaTub84D
FBgn0003886	FBgn0003886	alpha-Tubulin at 85E	alphaTub85E
FBgn0039332	FBgn0039332	astrocytic leucine-rich repeat molecule	alrm
FBgn0038535	FBgn0038535	aluminum tubes	alt
FBgn0004372	FBgn0004372	always early	aly
FBgn0000075	FBgn0000075	alpha methyl dopa-resistant	amd
FBgn0069298	FBgn0069298	amigo de fos	amfos
FBgn0024253	FBgn0024253	anosmic	ami
FBgn0086782	FBgn0086782	amnesiac	amn
FBgn0023179	FBgn0023179	amontillado	amon
FBgn0003270	FBgn0003270	absent MD neurons and olfactory sensilla	amos
FBgn0030522	FBgn0030522	amaretto	amrt
FBgn0000077	FBgn0000077	almondex	amx
FBgn0066057	FBgn0066057	amazon	amz
FBgn0011746	FBgn0011746	anachronism	ana
FBgn0262167	FBgn0262167	anastral spindle 1	ana1
FBgn0027513	FBgn0027513	anastral spindle 2	ana2
FBgn0266111	FBgn0266111	anastral spindle 3	ana3
FBgn0036741	FBgn0036741	anchor	anchor
FBgn0016762	FBgn0016762	angel	angel
FBgn0052000	FBgn0052000	anne boleyn	anne
FBgn0025343	FBgn0025343	anon-25Dd	anon-25Dd
FBgn0064116	FBgn0064116	anorexia	anox
FBgn0050488	FBgn0050488	antares	antr
FBgn0000097	FBgn0000097	anterior open	aop
FBgn0004569	FBgn0004569	argos	aos
FBgn0267978	FBgn0267978	apterous	ap
FBgn0000101	FBgn0000101	apterblister	apb
FBgn0000102	FBgn0000102	abnormal proboscis extension reflex A	aperA
FBgn0000103	FBgn0000103	abnormal proboscis extension reflex B	aperB
FBgn0000104	FBgn0000104	abnormal proboscis extension reflex C	aperC
FBgn0031458	FBgn0031458	anterior pharynx defective 1	aph-1
FBgn0038132	FBgn0038132	apnoia	apn
FBgn0087002	FBgn0087002	apolipophorin	apolpp
FBgn0260941	FBgn0260941	approximated	app
FBgn0015903	FBgn0015903	apontic	apt
FBgn0039598	FBgn0039598	aquarius	aqrs
FBgn0000112	FBgn0000112	abdomen rotatum	ar
FBgn0015904	FBgn0015904	araucan	ara
FBgn0028646	FBgn0028646	mitochondrial aspartate/glutamate carrier	Aralar
FBgn0066375	FBgn0066375	arap	arap
FBgn0023535	FBgn0023535	arginase	arg
FBgn0017418	FBgn0017418	ariadne 1	ari-1
FBgn0025186	FBgn0025186	ariadne 2	ari-2
FBgn0066374	FBgn0066374	arleekin	arl
FBgn0000117	FBgn0000117	armadillo	arm
FBgn0041164	FBgn0041164	armitage	armi
FBgn0000119	FBgn0000119	arrow	arr
FBgn0004475	FBgn0004475	aristatarsia	art
FBgn0029095	FBgn0029095	arouser	aru
FBgn0036826	FBgn0036826	asterix	arx
FBgn0017424	FBgn0017424	antisense RNA:CR11538	asRNA:CR11538
FBgn0050267	FBgn0050267	antisense RNA:CR30267	asRNA:CR30267
FBgn0051144	FBgn0051144	antisense RNA:CR31144	asRNA:CR31144
FBgn0051845	FBgn0051845	antisense RNA:CR31845	asRNA:CR31845
FBgn0051912	FBgn0051912	antisense RNA:CR31912	asRNA:CR31912
FBgn0052252	FBgn0052252	antisense RNA:CR32252	asRNA:CR32252
FBgn0264477	FBgn0264477	antisense RNA:CR43885	asRNA:CR43885
FBgn0264554	FBgn0264554	antisense RNA:CR43933	asRNA:CR43933
FBgn0264564	FBgn0264564	antisense RNA:CR43936	asRNA:CR43936
FBgn0265103	FBgn0265103	antisense RNA:CR44205	asRNA:CR44205
FBgn0266869	FBgn0266869	antisense RNA:CR45330	asRNA:CR45330
FBgn0267572	FBgn0267572	antisense RNA:CR45912	asRNA:CR45912
FBgn0267682	FBgn0267682	antisense RNA:CR46018	asRNA:CR46018
FBgn0267913	FBgn0267913	antisense RNA:CR46194	asRNA:CR46194
FBgn0004911	FBgn0004911	antisense RNA:Ecdysone-induced gene 63F 2	asRNA:Eig63F-2
FBgn0266027	FBgn0266027	antisense RNA:testis-specific 15	asRNA:TS15
FBgn0266046	FBgn0266046	blistered anti-sense lncRNA	asRNA:bsAS
FBgn0000141	FBgn0000141	ascutex	ascutex
FBgn0000137	FBgn0000137	asense	ase
FBgn0029094	FBgn0029094	anti-silencing factor 1	asf1
FBgn0005386	FBgn0005386	absent, small, or homeotic discs 1	ash1
FBgn0000139	FBgn0000139	absent, small, or homeotic discs 2	ash2
FBgn0261004	FBgn0261004	asterless	asl
FBgn0000140	FBgn0000140	abnormal spindle	asp
FBgn0086295	FBgn0086295	aspiny	aspn
FBgn0031089	FBgn0031089	asperous	aspr
FBgn0034793	FBgn0034793	asrij	asrij
FBgn0015905	FBgn0015905	asteroid	ast
FBgn0020407	FBgn0020407	asunder	asun
FBgn0032194	FBgn0032194	athos	ath
FBgn0032422	FBgn0032422	atilla	atilla
FBgn0036995	FBgn0036995	artichoke	atk
FBgn0039213	FBgn0039213	atlastin	atl
FBgn0034841	FBgn0034841	atlas	atlas
FBgn0010750	FBgn0010750	antimeros	atms
FBgn0010433	FBgn0010433	atonal	ato
FBgn0033638	FBgn0033638	atossa	atos
FBgn0067782	FBgn0067782	alternative testis transcripts open reading frame B	att-ORFB
FBgn0000146	FBgn0000146	aubergine	aub
FBgn0020867	FBgn0020867	auk	auk
FBgn0000147	FBgn0000147	aurora A	aurA
FBgn0024227	FBgn0024227	aurora B	aurB
FBgn0038881	FBgn0038881	argus	aus
FBgn0032104	FBgn0032104	australin	aust
FBgn0037218	FBgn0037218	auxilin	aux
FBgn0050476	FBgn0050476	aveugle	ave
FBgn0066373	FBgn0066373	avgust	avg
FBgn0000150	FBgn0000150	abnormal wing discs	awd
FBgn0017417	FBgn0017417	axed on X	axe
FBgn0262870	FBgn0262870	axotactin	axo
FBgn0041163	FBgn0041163	aya	aya
FBgn0025185	FBgn0025185	az2	az2
FBgn0033238	FBgn0033238	ahuizotl	azot
FBgn0000153	FBgn0000153	black	b
FBgn0024897	FBgn0024897	b6	b6
FBgn0261740	FBgn0261740	-	b6-22
FBgn0004870	FBgn0004870	bric a brac 1	bab1
FBgn0025525	FBgn0025525	bric a brac 2	bab2
FBgn0011300	FBgn0011300	baboon	babo
FBgn0034724	FBgn0034724	babos	babos
FBgn0017416	FBgn0017416	backwards	bac
FBgn0031977	FBgn0031977	barrier to autointegration factor	baf
FBgn0045866	FBgn0045866	baiser	bai
FBgn0027889	FBgn0027889	ballchen	ball
FBgn0000158	FBgn0000158	bag of marbles	bam
FBgn0015908	FBgn0015908	bangdoo	bangdoo
FBgn0004862	FBgn0004862	bagpipe	bap
FBgn0066372	FBgn0066372	barbos	barb
FBgn0037081	FBgn0037081	barricade	barc
FBgn0038566	FBgn0038566	bard	bard
FBgn0082600	FBgn0082600	barfly	barfly
FBgn0031571	FBgn0031571	bark beetle	bark
FBgn0014127	FBgn0014127	barren	barr
FBgn0000160	FBgn0000160	bang-sensitive	bas
FBgn0000163	FBgn0000163	bazooka	baz
FBgn0039071	FBgn0039071	big bubble 8	bb8
FBgn0033844	FBgn0033844	bb in a boxcar	bbc
FBgn0087007	FBgn0087007	big bang	bbg
FBgn0040239	FBgn0040239	bc10	bc10
FBgn0000166	FBgn0000166	bicoid	bcd
FBgn0000167	FBgn0000167	branch	bch
FBgn0043362	FBgn0043362	blue cheese	bchs
FBgn0013432	FBgn0013432	bcn92	bcn92
FBgn0034049	FBgn0034049	bedraggled	bdg
FBgn0028482	FBgn0028482	borderless	bdl
FBgn0038472	FBgn0038472	bedwarfed	bdwf
FBgn0052594	FBgn0052594	ben	be
FBgn0037660	FBgn0037660	beag	beag
FBgn0265607	FBgn0265607	beaten path IIIa	beat-IIIa
FBgn0053179	FBgn0053179	beaten path IIIb	beat-IIIb
FBgn0032629	FBgn0032629	beaten path IIIc	beat-IIIc
FBgn0038498	FBgn0038498	beaten path IIa	beat-IIa
FBgn0038494	FBgn0038494	beaten path IIb	beat-IIb
FBgn0039089	FBgn0039089	beaten path IV	beat-IV
FBgn0013433	FBgn0013433	beaten path Ia	beat-Ia
FBgn0028645	FBgn0028645	beaten path Ib	beat-Ib
FBgn0028644	FBgn0028644	beaten path Ic	beat-Ic
FBgn0039584	FBgn0039584	beaten path VI	beat-VI
FBgn0250908	FBgn0250908	beaten path VII	beat-VII
FBgn0038087	FBgn0038087	beaten path Va	beat-Va
FBgn0038092	FBgn0038092	beaten path Vb	beat-Vb
FBgn0038084	FBgn0038084	beaten path Vc	beat-Vc
FBgn0064190	FBgn0064190	bebra	beb
FBgn0036691	FBgn0036691	bad egg	beg
FBgn0263231	FBgn0263231	belle	bel
FBgn0066371	FBgn0066371	beluy	beluy
FBgn0000173	FBgn0000173	bendless	ben
FBgn0032897	FBgn0032897	belly roll	bero
FBgn0025724	FBgn0025724	Coat Protein (coatomer) beta'	beta'COP
FBgn0037215	FBgn0037215	beta-Mannosidase	beta-Man
FBgn0039175	FBgn0039175	Phenylalanyl-tRNA synthetase, beta-subunit	beta-PheRS
FBgn0250788	FBgn0250788	beta Spectrin	beta-Spec
FBgn0033315	FBgn0033315	beta-1,3-Galactosyltransferase II	beta3GalTII
FBgn0027538	FBgn0027538	beta1,4-N-acetylgalactosaminyltransferase A	beta4GalNAcTA
FBgn0039625	FBgn0039625	beta1,4-N-acetylgalactosaminyltransferase B	beta4GalNAcTB
FBgn0039258	FBgn0039258	beta-4-galactosyltransferase 7	beta4GalT7
FBgn0008635	FBgn0008635	Coat Protein (coatomer) beta	betaCOP
FBgn0270927	FBgn0270927	beta glucuronidase	betaGlu
FBgn0030538	FBgn0030538	Nascent-associated complex beta-subunit-like, testis 1	betaNACtes1
FBgn0030563	FBgn0030563	Nascent-associated complex beta-subunit-like, testis 2	betaNACtes2
FBgn0052601	FBgn0052601	Nascent-associated complex beta-subunit-like, testis 3	betaNACtes3
FBgn0030566	FBgn0030566	Nascent-associated complex beta-subunit-like, testis 4	betaNACtes4
FBgn0052598	FBgn0052598	Nascent-associated complex beta-subunit-like, testis 6	betaNACtes6
FBgn0010357	FBgn0010357	betaTrypsin	betaTry
FBgn0284243	FBgn0284243	beta-Tubulin at 56D	betaTub56D
FBgn0288686	FBgn0288686	beta-Tubulin at 60D	betaTub60D
FBgn0052396	FBgn0052396	beta-Tubulin at 65B	betaTub65B
FBgn0003889	FBgn0003889	beta-Tubulin at 85D	betaTub85D
FBgn0003890	FBgn0003890	beta-Tubulin at 97EF	betaTub97EF
FBgn0015000	FBgn0015000	beta subunit of type I geranylgeranyl transferase	betaggt-I
FBgn0004581	FBgn0004581	benign gonial cell neoplasm	bgcn
FBgn0027348	FBgn0027348	bubblegum	bgm
FBgn0000179	FBgn0000179	bifid	bi
FBgn0000180	FBgn0000180	big brain	bib
FBgn0000181	FBgn0000181	bicaudal	bic
FBgn0014133	FBgn0014133	bifocal	bif
FBgn0039509	FBgn0039509	bigmax	bigmax
FBgn0045759	FBgn0045759	biniou	bin
FBgn0263144	FBgn0263144	bicoid-interacting protein 3	bin3
FBgn0004061	FBgn0004061	bipolar oocyte	bip
FBgn0026263	FBgn0026263	bip1	bip1
FBgn0034626	FBgn0034626	biscotti	bisc
FBgn0015365	FBgn0015365	bizarre	biz
FBgn0035608	FBgn0035608	blanks	blanks
FBgn0000195	FBgn0000195	blocked	blc
FBgn0086296	FBgn0086296	bleb	bleb
FBgn0021756	FBgn0021756	blisterwing	blis
FBgn0289556	FBgn0289556	bloated	blo
FBgn0027660	FBgn0027660	bloated tubules	blot
FBgn0004133	FBgn0004133	blown fuse	blow
FBgn0038387	FBgn0038387	black pearl	blp
FBgn0260013	FBgn0260013	bolivar	blv
FBgn0011211	FBgn0011211	bellwether	blw
FBgn0000200	FBgn0000200	bellyache	bly
FBgn0085385	FBgn0085385	black match	bma
FBgn0036449	FBgn0036449	brummer	bmm
FBgn0001090	FBgn0001090	bangles and beads	bnb
FBgn0004389	FBgn0004389	bottleneck	bnk
FBgn0014135	FBgn0014135	branchless	bnl
FBgn0043905	FBgn0043905	bird's nest soup	bns
FBgn0260494	FBgn0260494	baobab	boa
FBgn0011208	FBgn0011208	bobble	bob
FBgn0004132	FBgn0004132	boca	boca
FBgn0037719	FBgn0037719	bocksbeutel	bocks
FBgn0040388	FBgn0040388	brother of ihog	boi
FBgn0029730	FBgn0029730	boilerman	boil
FBgn0011206	FBgn0011206	boule	bol
FBgn0050362	FBgn0050362	borrelly	boly
FBgn0023097	FBgn0023097	bonus	bon
FBgn0260942	FBgn0260942	james bond	bond
FBgn0026261	FBgn0026261	bonsai	bonsai
FBgn0069247	FBgn0069247	brontops	bop
FBgn0287225	FBgn0287225	belphegor	bor
FBgn0259791	FBgn0259791	aurora borealis	bora
FBgn0032105	FBgn0032105	borealin-related	borr
FBgn0000206	FBgn0000206	bride of sevenless	boss
FBgn0000207	FBgn0000207	botch	bot
FBgn0027535	FBgn0027535	brother of tout-velu	botv
FBgn0261284	FBgn0261284	boudin	bou
FBgn0004893	FBgn0004893	brother of odd with entrails limited	bowl
FBgn0283451	FBgn0283451	broad	br
FBgn0010300	FBgn0010300	brain tumor	brat
FBgn0000214	FBgn0000214	brachymacrochaetae	brc
FBgn0024250	FBgn0024250	brinker	brk
FBgn0000212	FBgn0000212	brahma	brm
FBgn0000221	FBgn0000221	brainiac	brn
FBgn0259246	FBgn0259246	bruchpilot	brp
FBgn0000114	FBgn0000114	bruno 1	bru1
FBgn0262475	FBgn0262475	bruno 2	bru2
FBgn0264001	FBgn0264001	bruno 3	bru3
FBgn0261787	FBgn0261787	brunelleschi	brun
FBgn0036874	FBgn0036874	brivido-1	brv1
FBgn0036712	FBgn0036712	brivido-2	brv2
FBgn0040333	FBgn0040333	brivido-3	brv3
FBgn0032130	FBgn0032130	brickwall	brwl
FBgn0004101	FBgn0004101	blistered	bs
FBgn0027504	FBgn0027504	back seat driver	bsd
FBgn0284256	FBgn0284256	bicoid stability factor	bsf
FBgn0000529	FBgn0000529	brain-specific homeobox	bsh
FBgn0000229	FBgn0000229	basket	bsk
FBgn0067780	FBgn0067780	boussole	bsl
FBgn0045065	FBgn0045065	brain storming	bst
FBgn0005666	FBgn0005666	bent	bt
FBgn0000233	FBgn0000233	buttonhead	btd
FBgn0000234	FBgn0000234	buttonhead like	btdl
FBgn0285896	FBgn0285896	breathless	btl
FBgn0014949	FBgn0014949	buttonless	btn
FBgn0266756	FBgn0266756	bitesize	btsz
FBgn0023096	FBgn0023096	beethoven	btv
FBgn0045862	FBgn0045862	barentsz	btz
FBgn0021757	FBgn0021757	bubblewing	bub
FBgn0000237	FBgn0000237	bulge	bul
FBgn0069246	FBgn0069246	boojum	bum
FBgn0037895	FBgn0037895	brother of rumpel	bumpel
FBgn0259176	FBgn0259176	bunched	bun
FBgn0026260	FBgn0026260	bundled	bundled
FBgn0000239	FBgn0000239	burgundy	bur
FBgn0031150	FBgn0031150	bves	bves
FBgn0000241	FBgn0000241	brown	bw
FBgn0045064	FBgn0045064	brain washing	bwa
FBgn0004884	FBgn0004884	bullwinkle	bwk
FBgn0000244	FBgn0000244	blistery	by
FBgn0011723	FBgn0011723	brachyenteron	byn
FBgn0010292	FBgn0010292	by S6	bys
FBgn0028525	FBgn0028525	crossover suppressor on 2 of Manheim	c(2)M
FBgn0000246	FBgn0000246	crossover suppressor on 3 of Gowen	c(3)G
FBgn0266133	FBgn0266133	-	c105
FBgn0040236	FBgn0040236	c11.1	c11.1
FBgn0040235	FBgn0040235	c12.1	c12.1
FBgn0040234	FBgn0040234	c12.2	c12.2
FBgn0266134	FBgn0266134	-	c189
FBgn0266135	FBgn0266135	-	c282
FBgn0266132	FBgn0266132	-	c65
FBgn0034047	FBgn0034047	cGAS-like receptor 1	cGlr1
FBgn0050424	FBgn0050424	cGAS-like receptor 2	cGlr2
FBgn0034988	FBgn0034988	cytosolic 5'-nucleotidase IIIB	cN-IIIB
FBgn0037728	FBgn0037728	cytosolic Prostaglandin E synthase	cPges
FBgn0000247	FBgn0000247	claret	ca
FBgn0000248	FBgn0000248	cabbage	cab
FBgn0261869	FBgn0261869	caboose	caboose
FBgn0263111	FBgn0263111	cacophony	cac
FBgn0000250	FBgn0000250	cactus	cact
FBgn0031114	FBgn0031114	cactin	cactin
FBgn0000251	FBgn0000251	caudal	cad
FBgn0017414	FBgn0017414	cag	cag
FBgn0038478	FBgn0038478	chromosome alignment defect 1	cal1
FBgn0262166	FBgn0262166	calypso	caly
FBgn0011569	FBgn0011569	cannonball	can
FBgn0040233	FBgn0040233	CENP-ana	cana
FBgn0023095	FBgn0023095	capricious	caps
FBgn0261458	FBgn0261458	capulet	capt
FBgn0000256	FBgn0000256	cappuccino	capu
FBgn0000257	FBgn0000257	carnation	car
FBgn0004878	FBgn0004878	castor	cas
FBgn0034068	FBgn0034068	caspar	casp
FBgn0286781	FBgn0286781	cassowary	cass
FBgn0029093	FBgn0029093	cathepsin D	cathD
FBgn0024249	FBgn0024249	cousin of atonal	cato
FBgn0000262	FBgn0000262	cauliflower	cau
FBgn0015919	FBgn0015919	caupolican	caup
FBgn0026257	FBgn0026257	caravaggio	cav
FBgn0285954	FBgn0285954	cabeza	caz
FBgn0033842	FBgn0033842	crowded by cid	cbc
FBgn0043364	FBgn0043364	cabut	cbt
FBgn0287645	FBgn0287645	central complex broad	ccb
FBgn0263986	FBgn0263986	cardinal	cd
FBgn0004876	FBgn0004876	center divider	cdi
FBgn0261532	FBgn0261532	cadmus	cdm
FBgn0029092	FBgn0029092	ced-6	ced-6
FBgn0000282	FBgn0000282	celibate	cel
FBgn0034443	FBgn0034443	crammer	cer
FBgn0027569	FBgn0027569	ceramide transfer protein	cert
FBgn0030657	FBgn0030657	cervantes	cerv
FBgn0010104	FBgn0010104	central complex	cex
FBgn0043046	FBgn0043046	centrosome fall off	cfo
FBgn0000289	FBgn0000289	combgap	cg
FBgn0000300	FBgn0000300	congested	cgd
FBgn0000302	FBgn0000302	chaff	cha
FBgn0000304	FBgn0000304	chalice	chal
FBgn0263258	FBgn0263258	chascon	chas
FBgn0021760	FBgn0021760	chromosome bows	chb
FBgn0014141	FBgn0014141	cheerio	cher
FBgn0000308	FBgn0000308	chickadee	chic
FBgn0024248	FBgn0024248	chico	chico
FBgn0000307	FBgn0000307	chiffon	chif
FBgn0086758	FBgn0086758	Chronologically inappropriate morphogenesis	chinmo
FBgn0033095	FBgn0033095	chaski	chk
FBgn0028387	FBgn0028387	chameau	chm
FBgn0015371	FBgn0015371	charlatan	chn
FBgn0267435	FBgn0267435	chaoptin	chp
FBgn0036165	FBgn0036165	charybde	chrb
FBgn0066369	FBgn0066369	chyorny	chyo
FBgn0004859	FBgn0004859	cubitus interruptus	ci
FBgn0083094	FBgn0083094	ciambella	cia
FBgn0026084	FBgn0026084	ciboulot	cib
FBgn0262582	FBgn0262582	capicua	cic
FBgn0040477	FBgn0040477	centromere identifier	cid
FBgn0000316	FBgn0000316	cinnamon	cin
FBgn0027598	FBgn0027598	CIN85 and CD2AP related	cindr
FBgn0000317	FBgn0000317	crinkled	ck
FBgn0035427	FBgn0035427	cracked	ckd
FBgn0033987	FBgn0033987	caskin	ckn
FBgn0000318	FBgn0000318	clot	cl
FBgn0085071	FBgn0085071	cliffhanger	clh
FBgn0033185	FBgn0033185	clifford	cliff
FBgn0261016	FBgn0261016	closca	clos
FBgn0000326	FBgn0000326	cricklet	clt
FBgn0034087	FBgn0034087	clueless	clu
FBgn0026255	FBgn0026255	clumsy	clumsy
FBgn0000330	FBgn0000330	carmine	cm
FBgn0036365	FBgn0036365	combover	cmb
FBgn0040232	FBgn0040232	CENP-meta	cmet
FBgn0037015	FBgn0037015	crimpy	cmpy
FBgn0000337	FBgn0000337	cinnabar	cn
FBgn0262975	FBgn0262975	cap-n-collar	cnc
FBgn0000339	FBgn0000339	cornichon	cni
FBgn0243513	FBgn0243513	cornichon related	cnir
FBgn0286070	FBgn0286070	connector enhancer of ksr	cnk
FBgn0013765	FBgn0013765	centrosomin	cnn
FBgn0259212	FBgn0259212	canoe	cno
FBgn0005685	FBgn0005685	cobblestone	cob
FBgn0036496	FBgn0036496	cocoon	cocoon
